"péruvien","péruvien,péruvienne,péruviens"
"purificateur","purificateur,purificateurs,purificatrice,purificatrices"
"préposé","préposé,préposée,préposées,préposés"
"proscrit","proscrit,proscrite,proscrites,proscrits"
"propitiatoire","propitiatoire,propitiatoires"
"populacier","populacier,populacière,populacières"
"politicien","politicien,politicienne,politiciennes,politiciens"
"polisson","polisson,polissonne,polissonnes,polissons"
"plébéien","plébéien,plébéienne,plébéiennes,plébéiens"
"piaillant","piaillant,piaillante,piaillantes"
"philosophal","philosophal,philosophale,philosophales"
"pharaonique","pharaonique,pharaoniques"
"percheron","percheron,percheronne,percherons"
"papal","papal,papale,papaux"
"palier","palière"
"outrancier","outrancier,outrancière,outrancières"
"out","out"
"orienté","orienté,orientée,orientées,orientés"
"opératoire","opératoire,opératoires"
"opalescent","opalescent,opalescente,opalescentes"
"occis","occis"
"observateur","observateur,observateurs,observatrice"
"négociable","négociable,négociables"
"novateur","novateur,novateurs,novatrice,novatrices"
"noté","noté,notée,notées,notés"
"narbonnais","narbonnais"
"méphitique","méphitique,méphitiques"
"mélodramatique","mélodramatique,mélodramatiques"
"mythomane","mythomane,mythomanes"
"mufle","mufle,mufles"
"morfondu","morfondu,morfondue"
"moralisateur","moralisateur,moralisateurs,moralisatrice"
"monolithique","monolithique,monolithiques"
"modern style","modern style"
"mimi","mimi"
"mastoc","mastoc"
"masaï","masaï"
"mangeable","mangeable,mangeables"
"léonin","léonin,léonine,léonins"
"luné","luné,lunée,lunés"
"lourdaud","lourdaud,lourdaude,lourdaudes,lourdauds"
"lilliputien","lilliputien,lilliputienne,lilliputiens"
"lilial","lilial,liliale"
"licencieux","licencieuse,licencieuses,licencieux"
"lacrymal","lacrymal,lacrymale,lacrymales,lacrymaux"
"kitsch","kitsch"
"kilométrique","kilométrique,kilométriques"
"juxtaposé","juxtaposées,juxtaposés"
"journalistique","journalistique,journalistiques"
"jouisseur","jouisseur,jouisseurs,jouisseuse"
"jeunet","jeunet,jeunets,jeunette,jeunettes"
"jaunissant","jaunissant,jaunissante,jaunissantes,jaunissants"
"italique","italique,italiques"
"irrésolu","irrésolu,irrésolue,irrésolues,irrésolus"
"invitant","invitant,invitante,invitantes,invitants"
"invendu","invendu,invendues,invendus"
"intangible","intangible,intangibles"
"indolore","indolore,indolores"
"indiscipliné","indiscipliné,indisciplinée,indisciplinées,indisciplinés"
"indigent","indigent,indigente,indigentes,indigents"
"incorrect","incorrect,incorrecte,incorrects"
"inappréciable","inappréciable,inappréciables"
"impressionnable","impressionnable,impressionnables"
"impoli","impoli,impolie,impolis"
"immangeable","immangeable,immangeables"
"idolâtre","idolâtre,idolâtres"
"humaniste","humaniste,humanistes"
"horripilant","horripilant,horripilante,horripilantes,horripilants"
"honorifique","honorifique,honorifiques"
"havane","havane"
"géorgien","géorgien,géorgienne,géorgiennes,géorgiens"
"grésillant","grésillant,grésillante,grésillantes"
"gréco-romain","gréco-romain,gréco-romaine,gréco-romaines,gréco-romains"
"grammatical","grammatical,grammaticale,grammaticales,grammaticaux"
"gondolé","gondolé,gondolée,gondolées,gondolés"
"glandilleuse","glandilleuse,glandilleuses"
"giboyeux","giboyeuse,giboyeuses,giboyeux"
"fui","fui,fuis"
"frisotté","frisotté,frisottée"
"fripon","fripon,friponne,fripons"
"frauduleux","frauduleuse,frauduleuses,frauduleux"
"franquiste","franquiste,franquistes"
"franco-américain","franco-américain,franco-américaine,franco-américaines,franco-américains"
"fouettard","fouettard,fouettards"
"folingue","folingue,folingues"
"figuratif","figuratif,figuratifs,figurative,figuratives"
"fiduciaire","fiduciaire,fiduciaires"
"faramineux","faramineuse,faramineuses,faramineux"
"failli","failli"
"excepté","excepté,exceptée,exceptées,exceptés"
"estudiantin","estudiantin,estudiantine,estudiantines,estudiantins"
"encapuchonné","encapuchonné,encapuchonnée,encapuchonnés"
"empaqueté","empaqueté,empaquetée,empaquetées,empaquetés"
"emblématique","emblématique,emblématiques"
"efféminé","efféminé,efféminée,efféminés"
"dévoyé","dévoyé,dévoyée,dévoyées,dévoyés"
"dépravé","dépravé,dépravée,dépravées,dépravés"
"dépoitraillé","dépoitraillé,dépoitraillée,dépoitraillées,dépoitraillés"
"dépensier","dépensier,dépensiers,dépensière"
"démenti","démenti,démentie,démenties,démentis"
"décalé","décalé,décalée,décalées,décalés"
"débauché","débauché,débauchée,débauchées,débauchés"
"donneur","donneur,donneurs,donneuse"
"dixit","dixit"
"dissolu","dissolu,dissolue,dissolues,dissolus"
"discuté","discuté,discutée,discutées"
"croûteux","croûteuse,croûteuses,croûteux"
"croquant","croquant,croquante,croquantes,croquants"
"conventuel","conventuel,conventuelle,conventuelles,conventuels"
"connasse","connasse,connasses"
"conjuré","conjuré,conjurée,conjurés"
"congelé","congelé,congelée,congelées,congelés"
"concis","concis,concise"
"compressé","compressé,compressée,compressées,compressés"
"comminatoire","comminatoire,comminatoires"
"colique","colique,coliques"
"cloisonné","cloisonné,cloisonnée,cloisonnées,cloisonnés"
"chromatique","chromatique,chromatiques"
"choyé","choyé,choyée,choyées,choyés"
"chichiteux","chichiteuse,chichiteuses,chichiteux"
"chevauchant","chevauchant"
"caucasien","caucasien,caucasienne,caucasiens"
"cartésien","cartésien,cartésienne,cartésiennes,cartésiens"
"carotte","carotte"
"caractériel","caractériel,caractérielle,caractérielles,caractériels"
"canonique","canonique,canoniques"
"cafard","cafard,cafarde,cafards"
"cabalistique","cabalistique,cabalistiques"
"bêta","bêta,bêtas,bêtasse,bêtasses"
"bégueule","bégueule,bégueules"
"bégayant","bégayant,bégayante,bégayantes,bégayants"
"buvable","buvable,buvables"
"buriné","buriné,burinée,burinées,burinés"
"bressan","bressan,bressane,bressanes,bressans"
"blondinet","blondinet,blondinette"
"bilieux","bilieuse,bilieuses,bilieux"
"bicolore","bicolore,bicolores"
"barbichu","barbichu,barbichus"
"baraqué","baraqué,baraquée,baraqués"
"balourd","balourd,balourde,balourds"
"azuré","azuré,azurée,azurées,azurés"
"autobiographique","autobiographique,autobiographiques"
"assisté","assisté,assistée,assistées,assistés"
"aseptisé","aseptisé,aseptisée,aseptisées,aseptisés"
"arachnéen","arachnéen,arachnéenne,arachnéennes"
"amovible","amovible,amovibles"
"amoral","amoral,amorale,amoraux"
"aigret","aigrette,aigrettes"
"agréé","agréé,agréée,agréés"
"agissant","agissant,agissante,agissantes"
"afghan","afghan,afghane,afghanes,afghans"
"accro","accro,accros"
"accort","accort,accorte,accortes,accorts"
"accolé","accolée,accolées,accolés"
"absous","absous"
"abscons","abscons,absconse,absconses"
"abricot","abricot"
"abracadabrant","abracadabrant,abracadabrante,abracadabrantes,abracadabrants"
"ôté","ôté,ôtée,ôtées,ôtés"
"éthylique","éthylique,éthyliques"
"érogène","érogène,érogènes"
"épileptique","épileptique,épileptiques"
"énergétique","énergétique,énergétiques"
"éliminé","éliminé,éliminée,éliminées,éliminés"
"échassier","échassière,échassières"
"écervelé","écervelé,écervelée,écervelées,écervelés"
"zigzagant","zigzagant,zigzagante,zigzagantes"
"vérifié","vérifié,vérifiée,vérifiées,vérifiés"
"visionnaire","visionnaire,visionnaires"
"viral","viral,virale,virales,viraux"
"vingt-troisième","vingt-troisième"
"verdissant","verdissant,verdissante,verdissants"
"utopique","utopique,utopiques"
"télescopique","télescopique,télescopiques"
"tricard","tricard,tricarde,tricards"
"tributaire","tributaire,tributaires"
"tressautant","tressautant,tressautante"
"trente-sixième","trente-sixième"
"transportable","transportable,transportables"
"transpirant","transpirant,transpirante,transpirants"
"transmis","transmis,transmise,transmises"
"tiédasse","tiédasse,tiédasses"
"titré","titré,titrée,titrées,titrés"
"texan","texan,texane,texanes,texans"
"tentaculaire","tentaculaire,tentaculaires"
"tapé","tapé,tapée,tapées,tapés"
"tangent","tangent,tangente,tangentes,tangents"
"sémillant","sémillant,sémillante"
"syphilitique","syphilitique,syphilitiques"
"syndiqué","syndiqué,syndiquée,syndiquées,syndiqués"
"surabondant","surabondant,surabondante,surabondantes"
"sulpicien","sulpicien,sulpicienne,sulpiciennes"
"subreptice","subreptice,subreptices"
"stomacal","stomacal,stomacale,stomacales,stomacaux"
"sterling","sterling"
"spéculatif","spéculatif,spéculatifs,spéculative,spéculatives"
"speedé","speedé,speedée,speedés"
"soussigné","soussigné,soussignée,soussignés"
"simulé","simulé,simulée,simulées,simulés"
"roucoulant","roucoulant,roucoulante,roucoulantes,roucoulants"
"rhumatisant","rhumatisant,rhumatisante,rhumatisants"
"retombant","retombant,retombante,retombantes"
"remontant","remontant,remontantes,remontants"
"ramifié","ramifié,ramifiée,ramifiées,ramifiés"
"rachitique","rachitique,rachitiques"
"pêche","pêche"
"pustuleux","pustuleuse,pustuleux"
"purpurin","purpurin,purpurine,purpurines,purpurins"
"psychédélique","psychédélique,psychédéliques"
"prohibé","prohibé,prohibée,prohibées,prohibés"
"priapique","priapique,priapiques"
"portable","portable,portables"
"plouc","plouc,ploucs"
"pistache","pistache"
"piqueur","piqueur,piqueurs"
"pileux","pileuse,pileuses,pileux"
"picard","picard,picarde,picardes,picards"
"perverti","perverti,pervertie,perverties,pervertis"
"payable","payable,payables"
"patronal","patronal,patronale,patronales,patronaux"
"passible","passible,passibles"
"papiste","papiste,papistes"
"ovoïdal","ovoïdal,ovoïdale"
"outrageant","outrageant,outrageante,outrageantes,outrageants"
"organisateur","organisateur,organisateurs,organisatrice"
"nord-ouest","nord-ouest"
"noctambule","noctambule,noctambules"
"niable","niable"
"napoléonien","napoléonien,napoléonienne,napoléoniennes,napoléoniens"
"mûrissant","mûrissant,mûrissante,mûrissantes,mûrissants"
"médiatique","médiatique,médiatiques"
"moussant","moussant,moussante,moussants"
"mort-né","mort-né,mort-née,mort-nées,mort-nés"
"morcelé","morcelé,morcelée,morcelés"
"mollet","mollet,mollets,mollette,mollettes"
"modifié","modifié,modifiée,modifiées,modifiés"
"mitré","mitré,mitrés"
"missionnaire","missionnaire,missionnaires"
"misanthrope","misanthrope,misanthropes"
"miro","miro,miros"
"minoritaire","minoritaire,minoritaires"
"mi-parti","mi-partie"
"maximal","maximal,maximale,maximales"
"marmoréen","marmoréen,marmoréenne,marmoréens"
"mariole","mariole,marioles"
"malséant","malséant,malséante"
"malgache","malgache,malgaches"
"malais","malais"
"majoritaire","majoritaire,majoritaires"
"madrilène","madrilène,madrilènes"
"lutin","lutin,lutine,lutins"
"ludique","ludique,ludiques"
"lisant","lisant"
"limoneux","limoneuse,limoneuses,limoneux"
"lesté","lesté,lestée,lestées"
"lacustre","lacustre,lacustres"
"jacassant","jacassant,jacassante,jacassantes,jacassants"
"invaincu","invaincu,invaincue,invaincues,invaincus"
"intuitif","intuitif,intuitifs,intuitive,intuitives"
"intraduisible","intraduisible,intraduisibles"
"inoxydable","inoxydable,inoxydables"
"infecté","infecté,infectée,infectées,infectés"
"inexploré","inexploré,inexplorée,inexplorées,inexplorés"
"incoercible","incoercible,incoercibles"
"inca","inca,incas"
"inaccoutumé","inaccoutumé,inaccoutumée,inaccoutumées"
"impubère","impubère,impubères"
"ibérique","ibérique,ibériques"
"honni","honni,honnie,honnis"
"hommasse","hommasse,hommasses"
"harmonique","harmonique,harmoniques"
"harcelant","harcelant,harcelante,harcelantes,harcelants"
"grisé","grisé,grisée,grisées,grisés"
"grasseyant","grasseyant,grasseyante"
"granitique","granitique,granitiques"
"gradué","gradué,graduée,graduées"
"glapissant","glapissant,glapissante,glapissantes,glapissants"
"gastrique","gastrique,gastriques"
"frondeur","frondeur,frondeurs,frondeuse"
"frigorifié","frigorifié,frigorifiée,frigorifiées,frigorifiés"
"freudien","freudien,freudienne,freudiennes,freudiens"
"franco-allemand","franco-allemand,franco-allemande,franco-allemandes"
"franciscain","franciscain,franciscaine,franciscains"
"flâneur","flâneur,flâneurs,flâneuse,flâneuses"
"finlandais","finlandais,finlandaise,finlandaises"
"fieffé","fieffé,fieffée,fieffés"
"feuilleté","feuilleté,feuilletée,feuilletées,feuilletés"
"exultant","exultant,exultante,exultantes,exultants"
"extrémiste","extrémiste,extrémistes"
"extensible","extensible,extensibles"
"entrant","entrant,entrante,entrantes,entrants"
"entaillé","entaillé,entaillée,entaillées,entaillés"
"endiamanté","endiamanté,endiamantée,endiamantées,endiamantés"
"empêché","empêché,empêchée,empêchés"
"empoté","empoté,empotée,empotés"
"embroussaillé","embroussaillé,embroussaillés"
"elliptique","elliptique,elliptiques"
"désaxé","désaxé,désaxée,désaxés"
"désarçonné","désarçonné,désarçonnée,désarçonnés"
"dépeuplé","dépeuplé,dépeuplée,dépeuplées,dépeuplés"
"démontable","démontable,démontables"
"délinquant","délinquant,délinquante,délinquantes,délinquants"
"défroqué","défroqué,défroquée,défroqués"
"dédicacé","dédicacé,dédicacée,dédicacées,dédicacés"
"décati","décati,décatie,décatis"
"disgracié","disgracié,disgraciée,disgraciées,disgraciés"
"dilettante","dilettante,dilettantes"
"dermatologique","dermatologique,dermatologiques"
"dace","dace,daces"
"cuisiné","cuisiné,cuisinée,cuisinées,cuisinés"
"cubain","cubain,cubaine,cubaines,cubains"
"craonnais","craonnais,craonnaise,craonnaises"
"coulis","coulis"
"coudé","coudé,coudée,coudées"
"couard","couard,couarde,couards"
"corail","corail"
"consubstantiel","consubstantiel,consubstantielle,consubstantiels"
"constellé","constellé,constellée,constellées"
"consommable","consommable,consommables"
"consanguin","consanguin,consanguine,consanguins"
"concentrationnaire","concentrationnaire,concentrationnaires"
"communicant","communicante,communicantes,communicants"
"châtré","châtré,châtrés"
"carolin","caroline,carolines,carolins"
"canin","canin,canins"
"camus","camus,camuse"
"bétonné","bétonné,bétonnée,bétonnées,bétonnés"
"bénisseur","bénisseur,bénisseurs,bénisseuse"
"bègue","bègue,bègues"
"breveté","breveté,brevetée,brevetées,brevetés"
"boutiquier","boutiquier,boutiquiers,boutiquières"
"bousillé","bousillé,bousillée,bousillées,bousillés"
"bossué","bossué,bossuée,bossués"
"bordélique","bordélique,bordéliques"
"blanchissant","blanchissant,blanchissante,blanchissantes,blanchissants"
"bifide","bifide,bifides"
"biais","biais,biaise,biaises"
"balzacien","balzacien,balzacienne,balzaciennes,balzaciens"
"bagarreur","bagarreur,bagarreurs,bagarreuse,bagarreuses"
"astrologique","astrologique,astrologiques"
"asservi","asservi,asservie,asservies,asservis"
"aryen","aryen,aryenne,aryennes,aryens"
"artériel","artériel,artérielle,artérielles"
"arctique","arctique,arctiques"
"antillais","antillais,antillaises"
"animalier","animalier,animaliers,animalière,animalières"
"angora","angora,angoras"
"anglican","anglican,anglicane,anglicans"
"amélioré","amélioré,améliorée,améliorées,améliorés"
"amphibie","amphibie,amphibies"
"admissible","admissible,admissibles"
"abstrus","abstrus,abstruse,abstruses"
"abbatial","abbatial,abbatiale,abbatiales"
"étymologique","étymologique,étymologiques"
"étrusque","étrusque,étrusques"
"étagé","étagé,étagée,étagées,étagés"
"équidistant","équidistant,équidistante,équidistantes,équidistants"
"épidermique","épidermique,épidermiques"
"énamouré","énamouré,énamourée,énamourées,énamourés"
"écorcé","écorcé,écorcés"
"éclaboussant","éclaboussant,éclaboussante,éclaboussantes,éclaboussants"
"vingt-septième","vingt-septième"
"vicié","vicié,viciés"
"vautré","vautré,vautrée,vautrées,vautrés"
"vanné","vanné,vannée"
"vairon","vairon,vairons"
"vaginal","vaginal,vaginale,vaginales,vaginaux"
"téléphoné","téléphoné,téléphonée,téléphonées,téléphonés"
"tue-mouche","tue-mouche,tue-mouches"
"truculent","truculent,truculente"
"trouillard","trouillard,trouillarde,trouillards"
"tourangeau","tourangeau,tourangeaux,tourangelle,tourangelles"
"topographique","topographique,topographiques"
"thérapeutique","thérapeutique,thérapeutiques"
"thermogène","thermogène"
"tango","tango"
"tamponneur","tamponneur,tamponneuse,tamponneuses"
"séraphique","séraphique,séraphiques"
"sélect","sélect,sélecte,sélects"
"synchrone","synchrone,synchrones"
"suri","suri,surie,suries"
"surgelé","surgelé,surgelée,surgelées,surgelés"
"superfétatoire","superfétatoire,superfétatoires"
"structuré","structuré,structurée,structurés"
"stratifié","stratifié,stratifiée,stratifiées"
"strasbourgeois","strasbourgeois,strasbourgeoise"
"spiral","spirale,spirales"
"solognot","solognot,solognote,solognots"
"sensoriel","sensoriel,sensorielle,sensorielles,sensoriels"
"sensitif","sensitif,sensitifs,sensitive,sensitives"
"schlass","schlass"
"scatologique","scatologique,scatologiques"
"saphir","saphir"
"réversible","réversible,réversibles"
"réglable","réglable,réglables"
"réal","réaux"
"roué","roué,rouée,roués"
"roboratif","roboratif,roborative,roboratives"
"reporter","reporter"
"ramifiant","ramifiant"
"raisonneur","raisonneur,raisonneurs,raisonneuse"
"quadruple","quadruple"
"pétulant","pétulant,pétulante,pétulantes,pétulants"
"pétainiste","pétainiste,pétainistes"
"pédestre","pédestre,pédestres"
"psychanalytique","psychanalytique,psychanalytiques"
"prénatal","prénatal,prénatale,prénatales,prénataux"
"prédateur","prédateur,prédateurs,prédatrice"
"proliférant","proliférant,proliférante,proliférantes,proliférants"
"prioritaire","prioritaire,prioritaires"
"preux","preux"
"pompéien","pompéien,pompéienne,pompéiennes,pompéiens"
"pleurard","pleurard,pleurarde,pleurards"
"pied-de-poule","pied-de-poule"
"picaresque","picaresque,picaresques"
"philanthropique","philanthropique,philanthropiques"
"perturbateur","perturbateur,perturbateurs,perturbatrice"
"personnifié","personnifié,personnifiée"
"paranoïaque","paranoïaque,paranoïaques"
"panaché","panaché,panachés"
"outrecuidant","outrecuidant,outrecuidante,outrecuidantes,outrecuidants"
"ostensible","ostensible"
"off","off"
"nubile","nubile,nubiles"
"nonagénaire","nonagénaire,nonagénaires"
"métallurgique","métallurgique,métallurgiques"
"méridien","méridien,méridienne,méridiennes"
"mélomane","mélomane"
"médico-légal","médico-légal,médico-légale,médico-légales,médico-légaux"
"médicinal","médicinal,médicinale,médicinales,médicinaux"
"mugissant","mugissant,mugissante,mugissantes,mugissants"
"mouchard","mouchard,moucharde,mouchardes,mouchards"
"miséreux","miséreuse,miséreuses,miséreux"
"misogyne","misogyne,misogynes"
"meusien","meusien,meusienne,meusiennes,meusiens"
"menstruel","menstruel,menstruelle,menstruelles,menstruels"
"matinée","matinée,matinées"
"martiniquais","martiniquais,martiniquaise"
"maousse","maousse"
"malcommode","malcommode,malcommodes"
"maghrébin","maghrébin,maghrébine,maghrébines"
"machiavélique","machiavélique,machiavéliques"
"luxurieux","luxurieuse,luxurieux"
"longitudinal","longitudinal,longitudinale,longitudinales,longitudinaux"
"limitrophe","limitrophe,limitrophes"
"liant","liant,liante,liants"
"lesdits","lesdits"
"jumelé","jumelée,jumelées,jumelés"
"jonquille","jonquille"
"jonché","jonché,jonchée,jonchées,jonchés"
"jetable","jetable,jetables"
"israélien","israélien,israélienne,israéliennes,israéliens"
"islamique","islamique,islamiques"
"irréfléchi","irréfléchi,irréfléchie,irréfléchis"
"irradiant","irradiant,irradiante,irradiantes"
"inégalé","inégalé,inégalée,inégalées"
"investi","investi,investie,investies,investis"
"inventeur","inventeur,inventeurs"
"interlope","interlope,interlopes"
"insurpassable","insurpassable"
"inquisitorial","inquisitorial,inquisitoriale,inquisitoriales,inquisitoriaux"
"inodore","inodore,inodores"
"injecté","injecté,injectée,injectés"
"inintéressant","inintéressant,inintéressante,inintéressantes,inintéressants"
"inexpiable","inexpiable"
"inexcusable","inexcusable,inexcusables"
"indéracinable","indéracinable,indéracinables"
"individualiste","individualiste,individualistes"
"indispos","indispose"
"incontournable","incontournable,incontournables"
"inconstant","inconstant,inconstante,inconstants"
"inconditionnel","inconditionnel,inconditionnelle,inconditionnelles,inconditionnels"
"inadapté","inadapté,inadaptée,inadaptées,inadaptés"
"improductif","improductif,improductifs,improductive,improductives"
"importé","importé,importée,importées,importés"
"immunitaire","immunitaire,immunitaires"
"illustrissime","illustrissime,illustrissimes"
"hypnogène","hypnogène"
"hyperboréen","hyperboréen,hyperboréenne,hyperboréens"
"handicapé","handicapé,handicapés"
"guenilleux","guenilleux"
"groggy","groggy"
"greffe","greffe,greffes"
"gonflant","gonflant,gonflante,gonflantes,gonflants"
"gloussant","gloussant,gloussante,gloussantes,gloussants"
"girondin","girondin,girondine,girondines,girondins"
"genevois","genevois,genevoises"
"fratricide","fratricide,fratricides"
"fléché","fléché,fléchée,fléchées,fléchés"
"floconneux","floconneuse,floconneuses,floconneux"
"flicard","flicard,flicarde,flicardes,flicards"
"flapi","flapi,flapie,flapies,flapis"
"filioque","filioque"
"fibreux","fibreuse,fibreuses,fibreux"
"ferreux","ferreuse,ferreux"
"facial","facial,faciale,faciales,faciaux"
"expulsé","expulsé,expulsée,expulsées,expulsés"
"exhaustif","exhaustif,exhaustifs,exhaustive"
"erratique","erratique,erratiques"
"envoûté","envoûté,envoûtée,envoûtés"
"embaumant","embaumant,embaumants"
"dévergondé","dévergondé,dévergondée,dévergondées,dévergondés"
"déterré","déterré,déterrée,déterrées"
"désuni","désuni,désunie,désunies,désunis"
"déshydraté","déshydraté,déshydratée,déshydratées,déshydratés"
"démographique","démographique,démographiques"
"déloyal","déloyal,déloyale,déloyaux"
"défavorisé","défavorisé,défavorisée,défavorisées,défavorisés"
"décuplé","décuplé,décuplée"
"décrié","décrié,décriée,décriées,décriés"
"déclamatoire","déclamatoire,déclamatoires"
"draconien","draconien,draconienne,draconiennes,draconiens"
"down","down"
"doté","doté,dotée,dotées,dotés"
"disputé","disputé,disputée,disputées,disputés"
"despotique","despotique,despotiques"
"céréalier","céréalier,céréaliers,céréalière,céréalières"
"crustacé","crustacé,crustacés"
"croate","croate,croates"
"cracra","cracra"
"couturé","couturé,couturée,couturées"
"courbatu","courbatu,courbatue,courbatus"
"correctionnel","correctionnel,correctionnelle,correctionnelles,correctionnels"
"cornélien","cornélien,cornélienne,cornéliennes"
"corinthien","corinthien,corinthiennes,corinthiens"
"constipé","constipé,constipée,constipés"
"concupiscent","concupiscent,concupiscente,concupiscentes,concupiscents"
"cloîtré","cloîtré,cloîtrée,cloîtrées,cloîtrés"
"cliché","cliché,clichée,clichés"
"claudicant","claudicant,claudicante,claudicants"
"cinquantième","cinquantième,cinquantièmes"
"chochotte","chochotte,chochottes"
"casse-cou","casse-cou"
"carrossable","carrossable,carrossables"
"caniculaire","caniculaire,caniculaires"
"cajoleur","cajoleur,cajoleuse"
"bénéficiaire","bénéficiaire,bénéficiaires"
"bruxellois","bruxellois,bruxelloise"
"broyeur","broyeur,broyeurs,broyeuse"
"brisant","brisant,brisante,brisantes,brisants"
"bricoleur","bricoleur,bricoleurs"
"bot","bot,bote"
"bicéphale","bicéphale,bicéphales"
"autodidacte","autodidacte,autodidactes"
"assimilable","assimilable,assimilables"
"argileux","argileuse,argileux"
"apatride","apatride,apatrides"
"apathique","apathique,apathiques"
"androgyne","androgyne,androgynes"
"amnésique","amnésique,amnésiques"
"ammoniacal","ammoniacale,ammoniacales,ammoniacaux"
"amarante","amarante"
"algébrique","algébrique,algébriques"
"aguichant","aguichant,aguichante,aguichantes"
"agraire","agraire,agraires"
"aggravant","aggravante,aggravantes"
"évidé","évidé,évidée"
"éthiopien","éthiopien,éthiopienne,éthiopiennes,éthiopiens"
"épicurien","épicurien,épicurienne,épicuriens"
"émetteur","émetteur,émetteurs,émettrice"
"ébouillanté","ébouillanté,ébouillantée,ébouillantées,ébouillantés"
"wagnérien","wagnérien,wagnérienne,wagnériennes"
"voyou","voyoute,voyoutes"
"voué","voué,vouée,vouées,voués"
"vibratoire","vibratoire,vibratoires"
"vertébré","vertébré,vertébrés"
"verbeux","verbeuse,verbeuses,verbeux"
"veillé","veillé,veillée,veillées"
"variqueux","variqueuses,variqueux"
"tudesque","tudesque,tudesques"
"tragi-comique","tragi-comique,tragi-comiques"
"torréfié","torréfié,torréfiée,torréfiées"
"too much","too much"
"thermique","thermique,thermiques"
"taoïste","taoïste,taoïstes"
"sénatorial","sénatorial,sénatoriale,sénatoriales"
"susdit","susdit,susdite,susdites"
"sud-africain","sud-africain,sud-africaine,sud-africaines,sud-africains"
"subordonné","subordonné,subordonnée,subordonnées,subordonnés"
"soufré","soufré,soufrée,soufrées,soufrés"
"somnifère","somnifère,somnifères"
"serpentin","serpentin,serpentine,serpentines,serpentins"
"sauret","sauret,saurets"
"saumoné","saumoné,saumonée,saumonées"
"saturé","saturé,saturée,saturées,saturés"
"sacramentel","sacramentel,sacramentelle,sacramentelles"
"sabbatique","sabbatique,sabbatiques"
"résonnant","résonnant,résonnante,résonnants"
"répressif","répressif,répressive,répressives"
"rénal","rénal,rénale,rénales,rénaux"
"rédhibitoire","rédhibitoire,rédhibitoires"
"récréatif","récréatif,récréative,récréatives"
"réac","réac,réacs"
"râleur","râleur,râleurs"
"râlant","râlant,râlante"
"rupestre","rupestre,rupestres"
"riverain","riveraines,riverains"
"rhétorique","rhétorique,rhétoriques"
"reptilien","reptilien,reptilienne,reptiliennes,reptiliens"
"reconquis","reconquis,reconquise,reconquises"
"rationaliste","rationaliste,rationalistes"
"ragot","ragot,ragots"
"quadragénaire","quadragénaire"
"pénitent","pénitent,pénitente,pénitents"
"psychosomatique","psychosomatique,psychosomatiques"
"prognathe","prognathe"
"profus","profus,profuse,profuses"
"privatif","privatif,privatifs,privative,privatives"
"poseur","poseur,poseurs,poseuse"
"polémique","polémique,polémiques"
"polynésien","polynésien,polynésienne,polynésiennes,polynésiens"
"poissonneux","poissonneuse,poissonneuses,poissonneux"
"plâtré","plâtré,plâtrée,plâtrés"
"piriforme","piriforme,piriformes"
"pince-sans-rire","pince-sans-rire"
"pillard","pillard,pillarde,pillards"
"paysagé","paysagé,paysagés"
"paterne","paterne"
"patelin","patelin,pateline,patelins"
"parsemé","parsemé,parsemée,parsemées"
"parano","parano,paranos"
"paraguayen","paraguayen,paraguayenne,paraguayennes,paraguayens"
"parabolique","parabolique,paraboliques"
"papillotant","papillotant,papillotantes,papillotants"
"pakistanais","pakistanais,pakistanaise,pakistanaises"
"opportuniste","opportuniste,opportunistes"
"omniscient","omniscient,omnisciente,omniscients"
"offrant","offrant,offrante,offrantes,offrants"
"océan","océane"
"nécrologique","nécrologique,nécrologiques"
"nécessiteux","nécessiteuse,nécessiteuses,nécessiteux"
"nouille","nouille,nouilles"
"nord-est","nord-est"
"nominatif","nominatif,nominatifs,nominative,nominatives"
"naturalisé","naturalisé,naturalisée,naturalisés"
"mélodique","mélodique,mélodiques"
"mégalomane","mégalomane,mégalomanes"
"mécréant","mécréant,mécréante,mécréants"
"muqueux","muqueuse,muqueuses,muqueux"
"moutonnant","moutonnant,moutonnante,moutonnantes,moutonnants"
"motivé","motivé,motivée,motivées,motivés"
"morfal","morfal,morfale,morfales,morfals"
"montueux","montueuse,montueuses,montueux"
"monogame","monogame,monogames"
"mitigé","mitigé,mitigée,mitigées"
"miraculé","miraculé,miraculée"
"mimosa","mimosa"
"millimétré","millimétré,millimétrées,millimétrés"
"militariste","militariste,militaristes"
"milanais","milanais,milanaise,milanaises"
"matelassé","matelassé,matelassée"
"mariné","mariné,marinées,marinés"
"marbré","marbré,marbrée,marbrées,marbrés"
"lymphatique","lymphatique,lymphatiques"
"licencié","licencié,licenciée,licenciés"
"libidinal","libidinal,libidinale,libidinales,libidinaux"
"libertaire","libertaire,libertaires"
"let","let"
"lavable","lavable,lavables"
"justiciable","justiciable,justiciables"
"jobard","jobard,jobardes,jobards"
"isabelle","isabelle"
"intouché","intouché,intouchée,intouchées,intouchés"
"intentionnel","intentionnel,intentionnelle,intentionnels"
"inspirant","inspirant,inspirante,inspirantes,inspirants"
"infectieux","infectieuse,infectieuses,infectieux"
"inexprimé","inexprimé,inexprimée"
"inculpé","inculpé,inculpée,inculpés"
"inconsolé","inconsolé,inconsolée,inconsolées,inconsolés"
"incompréhensif","incompréhensif,incompréhensifs"
"inapaisable","inapaisable"
