"Acheté par hasard, peut-être par lassitude d'en entendre parler sans l'avoir lu... et quelle surprise !!! Le monde (surréaliste ?) dans lequel évoluent les personnages m'a initialement un peu dérouté mais je m'y suis accroché très vite. Un des rares livres qui a su m'arracher tant des éclats de rires que des larmes. Je regrette d'avoir découvert si tard ce livre magnifique...","5.0"
"Colin, Chloé, Isis, Chick...tous jeunes et beaux dans un monde où travailler est mal vu, où l'écrivain du moment s'appelle Jean-Sol Patre (ce nom ne vous direz pas quelquechose?), où le soleil est liquide...et ce ne sont que des exemples. Une histoire d'amour et un train de vie mis en péril à cause d'un nénuphar qui a pris ses quartiers dans un des poumons de Chloé, une autre à cause d'un fanatisme sans borne pour Jean-Sol Partre. Un monde surréaliste, décalé qui est également une critique à demi cachée de notre société et de l'homme. J'ai découvert Boris Vian avec grand plaisir, ce célèbre écrivain (entre autre) que je n'avais pas encore pris le temps d'aborder. Un régal pour l'imaginaire . Ce n'est pas LE coup de coeur de l'année mais c'est un petit coup de coeur quand même!","4.0"
"Je viens de découvrir Boris Vian avec cette histoire. Toujours un peu réfractaire aux classiques lus à l'école, je ne connaissais pas. Et puis, il est apparu dans mes conseils personnalisés Amazon. Je ne m'attendais pas du tout à un tel style, une telle poésie. Aux amateurs de poésie et de livre traitant de la condition humaine, allez-y !","4.0"
"Loin du style - parfois décourageant pour les lecteurs les moins affirmés - de l'Antigone de Sophocle, cette version contemporaine apporte un regard nouveau sur le mythe d'Oedipe. Jean Anouilh réalise ici une prestation vraiment splendide: reprendre l’œuvre d'un auteur à très grand talent, sans pour autant la dénaturer. Le lecteur peut aisément s'identifier aux personnages, la lecture est aisée et agrémentée de nombreux effets humoristiques (anachronismes, ironie...).","4.0"
"Ah, Antigone ! Le seul livre que j'ai lu et relu et relirai encore. La malédiction qui touche les descendants d'Oedipe, à la suite du destin tragique et inéluctable de celui-ci. La révolte d'Antigone et la question de l'arbitrage entre la justice humaine et le souci d'ordre de la Cité, du dilemme de la conciliation entre justice et liberté (voir à ce sujet l'excellent « » de Thierry de Vingt-Hanaps). Je viens de relire une nouvelle fois cette courte pièce de théâtre, cette fois à mes enfants, qui en ont été ravis ; il n'y a pas d'âge pour philosopher... On admirera en particulier la présentation mémorable du Prologue au début de la pièce, avec les personnages en arrière-plan, scène qui m'avait tout de suite captivé dès ma première lecture. Je n'en dis pas plus. Vraiment à savourer. C'est LA pièce qui m'a ensuite guidé vers la lecture de l'intégralité des pièces de Jean Anouilh, qui m'ont énormément plues et que j'aurai plaisir également à lire de nouveau un jour (J'avoue ne jamais avoir eu le courage, en revanche, de lire l'original de Sophocle, dont l'écriture me rebute un peu). Une oeuvre vraiment immortelle.","5.0"
"Dès le lever de rideau, « Antigone » dégage une puissante intensité qui ne cesse de croître avec la succession rapprochée des climax. Ecrite en un seul acte, cette tragédie d'à peine 60 pages étonne par la volonté d'Antigone de ne pas chercher à sauver sa peau. Est-ce sa façon de vibrer, à l'instar de ce que disait Becket dans une autre pièce d'Anouilh: « Il faut jouer sa vie pour se sentir vivre... » ? Comme Becket, Antigone semble peu attachée à la vie terrestre. Mais si le sacrifice de Becket s'expliquait par son attachement à Dieu, celui d'Antigone pour Polynice, le frère indigne, est plus dur à justifier. Fiancée à Hémon, elle préfère renoncer à cet amour et braver l'interdit du roi Créon. Le père d'Hémon la condamne à mort, car elle a voulu donner une sépulture à son vaurien de frère Polynice qui s'est battu à mort et a tué son autre frère, le bon Etéocle. « Antigone était faite pour être morte. (...) Polynice n'était qu'un prétexte ». Créon s'explique ainsi le choix d'Antigone, qui ne fait vraiment rien pour échapper à sa condamnation à mort. Contrairement à d'autres tragédies où l'acharnement du destin repose sur une succession d'éléments contraires, le sort funeste d'Antigone dépend avant tout de son rejet du bonheur et de son mépris des valeurs bourgeoises telles qu'incarnées par la famille royale. Dans ce sens, Antigone est une parfaite candidate pour la réussite d'une tragédie. Son choix, qui s'apparente à une abdication, rejoint la définition de la tragédie donnée par le choeur dans la pièce : « c'est reposant, la tragédie, parce qu'on sait qu'il n'y a plus d'espoir, le sale espoir ; (...) Dans le drame, on se débat parce qu'on espère en sortir. » Se débattre, ce n'est en tout cas pas ce que fait Antigone, elle qui ne dramatise à aucun moment le tragique de sa future mort.","4.0"
"Antigone est l'une des plus grande figure féminine de la mythologie grecque, voire même de l'histoire de la femme en générale. La seconde figure charismatique à laquelle on l'associe souvent est Electre. Il y a néanmoins une touche de féménité et d'humanité en Antigone qu'on ne retrouve pas toujours chez Electre. Antigone est le symbole de l'intégrité. Ses deux frères, qui se partageaient le trône de Thèbes successivement chaque année, se sont entretués lors d'un combat pour la couronne (guerre dite des 'sept de Thebes'). Antigone montre tour à tour le visage d'une soeur téméraire, d'une nièce impassible, d'une fiancée désespérée et d'une femme très seule. Cette pièce est un chef d'oeuvre. La seule qui puisse la surpasser est Electre de Giraudoux.","5.0"
"Si vous voulez lire Antigone sans des points caches -a mon avis vouz trouvez ici des personnages beaucoup plus complexes ques celles de Shophocle- ne le manquez pas! Anouilh reprendre l' oeuvre avec de l' enthousiasme and de la passion en ajoutant aussi un esprit leger comique dans une tragedie classique. L' edition est tres bonne.","4.0"
"Antigone, c'est une tragédie dantesque ! J'ai trouver ce livre remarquable par son double sens (écrit en 1944), implicitement engagé pour la Résistance, et pourtant, il échappe à la censure alors qu'il ouvre des portes béantes sur l'engagement. J'ai été totalement séduite par le comportement héroïque d'Antigone, toute en modestie pourtant, qui représente parfaitement ma pensée. Et pourtant! N'importe qui peut s'identifier à la jeune femme qu'est Antigone, qui entraîne évidemment la réflexion suivante > Et nous ? Jusqu'où serions capable d'aller pour nos idées et nos convictions ? < Finalement, c'est un livre qui est plaisant, qui a su me prendre par la main, me conduire au delà du papier de l'encre, au delà même dans un contexte historique car c'est une tragédie intemporel, au coeur même de notre réflexion et de nos limites d'humain. C'est un livre que je conseillerais, mais je pense à un public avisé qui est prêt à vouloir aller plus loin dans la pensée.","5.0"
"Cette très bonne tragédie peut se lire de façon, et c'est la sa plus grande force. Par un adolescent rêveur dont l'imagination lui permet d'imaginer sans peine la ""petite"" Antigone tellement bien décrite par le livre. Ensuite, à la lumière de la quatrième de couverture (et de la première également !) on voit le côté moderne, cette inconscience collective, d'un autre œil mauvais. Ainsi, cette tragédie peut être vu comme le début d'une dictature et c'est l'une des plus grandes pertes. Cette façon de vouloir déguiser, cacher, tromper est tellement dénonciatrice qu'elle pourrait choquer, mais l'implicite face à la pureté de la jeune antigone permet de l'ironiser. On reconnaît bien là le talent d'anouilh et c'est ce qui fait que ce livre est attachant. J'aurais beaucoup aimé le voie en théâtre, la représentation devait être époustouflante. Du grand théâtre.","5.0"
"fidèle au texte original, il est parfait pour un collègien qui découvre l'auteur qui au programme de troisième; la lecture est claire","5.0"
"je suis heureuse de se livre et si j'ai besoin je reviendrai acheté ici car le produit très bon.","5.0"
"Cette pièce se lit très vite. Le texte est en prose et la pièce ne comporte qu'un acte. Antigone est un personnage qui ne sait pas se décider entre être une femme ou rester encore un peu une enfant.Au début de la pièce, elle se fait bercer par sa nourrice tout en faisant remonter ses souvenir d'enfance. Un peu plus tard, à sa demande, son fiancé la rassure sur son état de femme. Mais ce qu'on retient de ce personnage est son caractère de rebelle obstinée. Elle se bat d'abord pour son frère et quand Créon lui avoue le passé de son frère, elle continuera à se battre pour sa liberté de penser et son propre droit au bonheur, tel que, elle, elle l'entend.","4.0"
"Je ne ferai pas un résumé de ces nouvelles car il est difficile de le faire sans en dévoiler la fin ce qui serait dommageable. Les thèmes abordés sont d'actualité, et par leur traitement donnent une vision originale sur la société d'aujourd'hui. Ecrire des nouvelles est assurément un des exercices de style les plus difficiles. Il faut en quelques pages arriver à croquer les personnages, développer une intrigue, la rythmer et faire en sorte que lorsque vous finissez les quelques pages il vous reste une grande saveur. Et bien vous trouverez tout cela dans ce recueil de nouvelles, sans parler de la qualité d'écriture, de celle de l'humour, de la grande sensibilité de l'auteur et de l'intelligence avec laquelle sont abordés les sujets, et je ne vous parle pas des caractères des personnages particulièrement bien croqués ! Oui vous le devinez je suis sous le charme de ce recueil et je pense que vous le serez aussi si vous le lisez. Un cadeau à faire aux approches de Noel à ceux qui aiment les nouvelles.","5.0"
"Voila encore de bonnes nouvelles sous la plume experte d'Eric-Emmanuel Schmitt, orfèvre en la matière. Les chutes sont très surprenantes, j'ai été vraiment pris à contrepied dans le ménage à trois. Mais, évidemment, c'est tout le corps du récit, la peinture vivante des personnages complexes qui donne le sel. Encore une série de merveilles.... à lire au moins deux fois. Quel talent.","5.0"
"Si vous aviez idéalisé M. Herzog, ne lisez pas ce livre. Le ""vainqueur"" de L""Anapurna s'avère avoir été quelqu'un de décevant sur tous le plans.","3.0"
"Le visage de l'auteure est beau mais dur ,son livre également cependant il déçoit ..partiellement . d'abord il s'agit d'une escroquerie morale ce n'est pas un roman mais une autobiographie ou une biographie familiale ,les auteurs français :Carrere ,De Vigan étant des habitués de cette confusion volontaire un roman étant il convient de le rappeler une fiction certes nourrie par le vécu mais à ce point !. J'ai trouvé le style ciselé mais le livre ,très , trop ,médiatisé, inégal . Si l'écriture est élégante le fait de tirer sur l'ambulance d'un père âgé de 93 ans . l'est beaucoup moins . C'est pourtant la meilleure partie du ""roman "" celle visée par le titre où l'on découvre un Maurice Herzog trahissant épouse ,compagnons de cordée et média . ami de Jean- Marie Le Pen et méprisant ses enfants . Le second tiers sur les grands parents maternels nés de Brissac ,collabos convaincuset condamnés est instructif Quant au troisième relatif à la folie et le suicide de son frère il peine pourtant à nous émouvoir . Au final beaucoup de douleur glacée de la part d'une pauvre petite fille riche désormais versée dans la finance internationale . l'impression de malaise était voulu mais va au delà des intentions les 3 étoiles signifie que ce livre mérite qu'on si arrête ..eventuellement en cours de route !","3.0"
"Le style est excellent,pour un premier coup c'est un coup de maitre! Félicité est comme Ulysse,elle part faire un grand voyage et quand elle revient à Ytaque-Paris elle décoche ses flèches sur les usurpateurs,Herzog,et les méchants collabos .Son arc est ce livre ,il venge l'amour interdit de sa mère avec Simon Nora ! la description de l'implacable évolution de la maladie de son grand frère Laurent qu'elle seule a prévu est poignante,et certaines scènes sont pleines de tendresse fraternelle. J'espère que l'auteur ,ses trois enfants et son ami connaitrons une vraie félicité dans les années à venir et qu'elle nous réservera un roman amusant,car elle est capable de beaucoup d'humour bonne chance Herbert Ensch","5.0"
"Tenté par quelques commentaires élogieux à la radio, je me suis jeté sur ce livre après avoir lu par ailleurs les exploits (trafiqués) du premier vainqueur d'un 8000m. Globalement, je reste pas mal sur ma faim : - le titre indique roman. Quelle part de ce récit est-elle réellement romanesque ? On a tout de même l'impression d'une autobiographie plus que d'un roman - un héros ? mais au fond quel héros ? M. Herzog ? il en est finalement très peu question dans ce récit et ce ne sont qu'à travers quelques allusions (une dizaine grand maximum) que l'on comprend à quel point ce personnage peu recommandable (une sorte de DSK porté sur les femmes doublé d'un raciste et d'un manipulateur hors pair, ça fait beaucoup !). Donc, il est surtout question de savoir comment cette petite fille est devenue une femme active après des passages dans le confort d'une famille de la grande bourgeoisie (même sur le déclin, on a du mal à la plaindre) - un style un peu compliqué ! Je n'ai rien contre les phrases longues mais il ne m'arrive que très rarement d'avoir à en lire à plusieurs reprises pour en comprendre le sens et là, c'est arrivé plus d'une fois ! Bref, si vous souhaitez réellement mieux connaître ce sinistre personnage qu'est M. Herzog, je vous conseille plutôt la lecture d'Annapruna, une affaire de cordée aux éditions Guérin. Au moins, vous ferez un vrai voyage !!!","3.0"
"Certes ce livre a bénéficié d'un fort battage médiatique ; rares sont effet les écrivains qui ont l'honneur (?) d'être invités à une heure de grande écoute sur une grande chaîne nationale. En général, ce n'est pas toujours un gage de qualité quand on voit les inepties que nous ont pondues des Nicolas Rey et cie... Toujours est-il que j'ai été fort agréablement surpris par le livre. Le style de Félicité Herzog est très agréable à lire avec un vocabulaire riche et précis avec un je ne sais quoi de caustique et de cynique. Le titre m'a semblé par certains côtés mal choisi car même si la présence du père est sous jacente dans l'oeuvre (ce fameux héros), seuls trois ou quatre chapitres sont consacrés à ce père qui visiblement ne l'a pas été pour Félicité Herzog et son frère, Laurent ; d'ailleurs, pas une seule fois dans le roman n'est écrit ""mon père"", ce qui indique les sentiments que l'auteur éprouve envers son géniteur. Ces descriptions de la froideur de son père, de son arrogance, de son désintérêt envers ses enfants sont terribles. Le reste du livre est quant à lui beaucoup plus classique puisqu'il décrit la saga d'une famille descendant des Schneider du Creusot et de leur côté vielle France et suranné est moyennement intéressant. En conclusion, un livre assez dur décrivant la vie en l’absence d'une figure paternelle.","4.0"
"J'ai tout aimé dans ce livre fort bien écrit. On n'envierait pas le destin de Félicité, porter un nom prestigieux n'est pas gage de bonheur. Et puis elle a tordu le cou à une vieille maxime : si la légende est plus belle que la vérité, écrivez la légende. Félicité a préféré la déboulonner, avec audace et talent.","5.0"
"Style compliqué , confus ,difficile à suivre.Beaucoup trop de bla-bla hors sujet.Je reste sur ma faim. Beaucoup de battage médiatique pour ce livre décevant. J'aurais aimé beaucoup plus de renseignements sur la propre vie de Maurice Herzog et son exploit. Je ne vois pas l'intérêt d'écrire un livre pour ""descendre"" à ce point son père et faire ressortir tant de haine. Il s'agit plus d'un déballage familial et d'un réglement de compte que d'une biographie.. Etait-il nécessaire de nous révéler tous les défauts ( aussi criticables soient-ils )de cet homme ? Cette fille est une insatisfaite de tout : de son père,de son milieu,du milieu de la finance... Elle ne réalise certainement pas qu'elle a eu la chance de s'appeler HERZOG pour pouvoir faire publier son livre qui , à mes yeux , n'a aucun intérêt et tombera rapidement dans l'oubli , car le bouche à oreille va fonctionner.","2.0"
"Voilà déjà longtemps que le personnage officiel M.Herzog a été remis en question, son héroïsme révisé, son vedettariat critiqué, l'injuste oubli de ses compagnons d'Everest déploré. Sa fille nous fait visiter ici les conséquences familiales de la personnalité douteuse et infatuée de ce héros tout relatif et sans états d'âme qu'il s'est lui-même employé à construire et mettre en avant avec la complicité des nécessités politiques d'une après-guerre française en manque de fierté identitaire. Mais si les critiques et le titre lui-même se concentrent sur cet homme, le sens et l'intérêt du livre se situent au-delà. Car c'est d'abord à un réglement de comptes beaucoup plus intime et douloureux que se livre ici sa fille tant on a l'impression qu'elle cherche à se décharger sur ce mauvais père de la responsabilité qu'elle croit partager de la dérive psychotique et de la mort d'un frère à qui ce livre est aussi un hommage. Et par suite cette visite d'une famille semble d'autant plus cathartique qu'elle décrit une enfance dont la particularité, avantage autant que difficulté, tient du milieu social exotique dans lequel elle s'est déroulée, décoré de lieux et de personnages familiaux trop peu communs. Voilà qui donne de surcroît à ce livre l'intérêt de poursuivre cette saga aristocratique des Schneider et alliés que sa tante Elvire a si bien dépeinte dans différents ouvrages. La jeune génération prend donc la plume et le flambeau dans un monde qui a bien changé et un mode de vie moins éloigné des réalités du commun. Dans ce roman si autobiographique, sans souci d'Histoire mais pourtant plein d'indices qui l'enrichissent, Félicité H. promène sa plume élégante avec une légèreté grave qui exhale intelligence et finesse d'analyse dans l'observation de ses mondes passé et contemporain dont elle veut démontrer qu'elle n'est pas dupe.","3.0"
"Le livre est plutot bien ecrit, mais l'histoire n'est pas tres bien construite et il n'y a pas vraiment de tentative d'apporter une vision globale du personnage principal. C'est un recit autobiographique sans autre objectif que de se raconter.","2.0"
"ce livre, élégamment rédigé, nous ouvre les portes sur une société et un milieu qui dissimule ses affres, son histoire et révèle les turpitudes, les manquements, les contradictions d'une famille dans le contexte historique de l'après guerre et des contre coups de Mai 68. On comprend le traumatisme subi par ces deux enfants, mais aussi, admettons que la schizophrénie se révèle malheureusement hors de ce contexte, sauf lors de cas d'addictions, mais c'est un autre problème!","5.0"
"L'histoire ne manque pas d'originalité et cette forme d'humour plutôt plaisante. Quel dommage cependant qu'à partir des 2/3, le livre s'essouffle d'un seul coup, comme si l'auteur voulait en finir rapidement. Quel dommage surtout que le style soit si pauvre ! C'en est parfois attristant, ce qui, pour un livre d'humour, est plutôt ennuyeux ! Avec ce sujet, il aurait été possible de faire tellement mieux. Alors, on achève la dernière page avec une désagréable impression d'inachevé et se disant que c'est là un bon brouillon mais que maintenant, le livre est à écrire.","2.0"
"J'avais le moral au ras des baskets... des soucis vraiment pesants... quelle idée d'aller choisir ce livre... et pourtant on retrouve le sourire devant tant d'idées loufoques et de portraits attachants. Une petite famille (les Tuvache) qui a le sens du commerce et prend le service client très à coeur ! Un style sans prétention qui détend. A lire pour se redonner le moral... enfin un livre qui ne se prend pas au sérieux ! Ouf une bulle d'air !","4.0"
"Bon livre qui se lit assez vite, l'anecdote s'essouffle par moment et j'aurais aimé en savoir plus sur le monde extérieur au magasin... Est ce vraiment notre monde dans une vision du futur ? Les personnages sont assez bien traités, celà peut par moment renvoyer à un univers Burtonien... Je m'attendais à beaucoup plus grinçant mais c'est un bouquin assez agréable à lire","3.0"
"Dans un futur indéfinissable, sous des pluies acides, peuplé de catastrophes en tout genre, le moral de la population n''est évidemment pas sous les meilleurs auspices et nombreux sont ceux qui n'ont d'autres alternatives que d'en finir avec la vie au plus vite. Alors, dans ce climat de profonde morosité et pour qui voudrait vraiment faire des affaires, quelle meilleure idée que gérer un magasin des suicides ! Ainsi, depuis plusieurs générations déjà, la famille Tuvache tient une échoppe très prospère en plein cœur de la cité des Religions Oubliées. Tout y est depuis la simple corde jusqu'au poison raffiné, en passant par les armes les plus sordides. Mishima et Lucrèce, les parents, entretiennent à merveille ce commerce sinistre entourés de leurs trois enfants. Vincent, l''aîné, est un anorexique migraineux et Marylin, sa sœur, souffre de tant d''insoutenables complexes qu''à eux deux ils encouragent largement les affaires familiales. Mais tout ceci est sans compter le petit dernier, Alan, qui incarne le mouton noir de la famille. Il est, hélas, pourvu d'un indéfectible optimiste et d''une joie de vivre ostentatoire qui met bien souvent en péril l''entreprise de ses parents. Il est le grain de sable qui va enrayer la machine. Le sujet, il faut bien le reconnaître, est d''une originalité absolument séduisante d''autant que le ton est à la légèreté et à l''humour. Néanmoins, il y aurait juste le dernier tiers de l'histoire qui m''a semblé manquer de cette consistance si bien entretenue jusque-là.","3.0"
"Roman vraiment très lourd. Tout est prévisible, les personnages sont caricaturaux et vraiment sans surprise. A la fin du livre, on est très déçu comme dans certains films: on a l'imptession qu'il ne s'est rien passé, qu'on s'est fait avoir, qu'on a perdu notre temps. Incroyable, les critiques élogieuses de la presse imprimées sur la 4ème de couvertre.","1.0"
"alors moi, j'aime bien Teulé. mais là... comment dire... fuyez. c'est un petit roman qui est fort long à lire, pénible, attendu. Dès la première page on sait comment ça va tourner. Au début, c'est rigolo, après, ça devient répétitif et inutile : pourquoi faire zozoter Alan ? pour le rendre mignon ? franchement... Il n'y a aucune histoire aucune intrigue (vous me direz, ça fait pas loin de 200 ans que c'est comme ça, et vous avez raison, mais il n'y a même pas de style !). j'espère que Jean teulé s'est amusé, et qu'il va vite retourner vers des écrits plus intéressants (je vous invite à lire tous ses autres romans). On a d'ailleurs l'impression qu'il n'a pas oublié sa passion pour la poésie (il cite implicitement Baudelaire, par exemple, tout au long du roman). sans rancunes ?","1.0"
"Je suis tombée sur un livre très original, le"" Magasin des suicides"" de Jean Teulé, c'est une comédie en fait, décalée, moderne, délicieusement corrosive et qui caviarde avec brio toutes nos petites peurs et clichés regressifs sur la Mort. Faites un petit tour dans le terrifiant magasin de ces drôles de parents que sont Mishima et Lucrèce Tuvache, vous y trouverez toutes sortes d'articles tous plus fous les uns que les autres pour mettre fin à vos jours en professionnel ! LA vie quotidienne de cette morbide et tonique famille (située dans une époque incertaine), baigne dans une foisonnante culture de la mort puisque le soir, les enfants ont droit au récit du suicide de Cleopâtre...On plonge avec délices dans ce nid familial aux affects peu ordinaires, on s'en doute :Vincent, le fils aîné anorexique est laminé par des migraines et sa petite soeur terriblement complexée malgré son prénom de star : Marylin. Mais mon préféré, c'est le vilain et merveilleux petit canard, le cadet Alan, dont la scandaleuse joie de vivre déstabilise bientôt tout ce petit monde ! Il est toujours possible de prendre la mort à l'envers...Un livre qui, paradoxalement m'a requinquée dans un moment de déprime !","4.0"
"J’avais entendu vaguement parler de ce livre lors de sa sortie, mais pas vraiment lu grand chose à son sujet. Je m’attendais à quelque chose de drôle, mais c’est hilarant. Je m’attendais à de l’humour noir, c’est de l’humour noir poétique. La famille Tuvache, dépressive de père en fils et de mère en fille, est désopilante dans sa détresse. Les dialogues sont d’un comique redoutablement efficace. C’est noir, intelligent, jamais morbide. On rit face à des candidats au suicide venus chercher conseils et astuces chez les Tuvache. Le contexte social est discrètement suggéré : un futur sans espoir où le monde part en vrille. Pollution, famines, guerres, tout va mal. Seul Alan le dernier de la famille trouve de la beauté à la vie. Rien ne le démoralise et il grandit en essayant de transmettre son optimisme à sa famille. Je ne peux pas dire s’il y parvient ou pas, pour ne pas gâcher la surprise, ni pourquoi. La fin ne m’a pas fait rire du tout. Je ne m’attendais pas à une fin de ce genre, le message en devient troublant et équivoque, mais quelle merveille de poésie, d’humour (noir) et de sensibilité.","5.0"
"Les Tuvache menaient une existence paisible entre la satisfaction d'aider leurs clients à mourir et la dépression la plus totale jusqu'à ce qu'une énorme tuile leur tombe dessus: leur petit dernier n'est que sourire et joie de vivre! C'est incontestablement un roman très original, d'un humour cynique rafraîchissant et qui se lit avec plaisir! Découvrir d'un côté les astuces des Tuvache pour garantir la mort à leur client et d'un autre côté les sabotages de leur fils, c'est hilarant, à condition d'avoir du second degré bien sûr! Et puis au fond, c'est surtout un livre sur l'espoir, sur la petite lueur qui, à elle toute seule, pourrait éclairer le monde, et c'est beau. J'ai trouvé la fin un peu en-deça du reste du roman. D'abord je m'attendais tout à fait à quelque chose dans ce goût-là et c'est dommage pour un roman d'une telle originalité, et ensuite je trouve aussi que c'est une fin qui se mord un peu la queue! Mais je ne peux vous en dire plus donc si vous voulez savoir... lisez-le!","4.0"
"J'avais lu ce petit bouquin à sa sortie, il y a qqs années, mais attendu que Patrice Leconte a présenté hier à Cannes (lors du Festival 2012) son film d'animation adapté de roman, je vais en faire une petite critique ! L'idée de départ était pourtant bonne : relativement originale, cela aurait pu être drôle. Le debut du livre est en effet assez sympathique, décrivant avec un certain humour noir les objets du magasin tenu par les époux Tuvache. Les dialogues, bien que faciles sont aussi assez drôles dans les premières pages, bien que les personnages soient assez peu recherchés. Mais très rapidement (il faut dire que le bouquin n'est vraiment pas épais...), les choses se gâtent :-/ Arrive une intrigue faiblarde, peu surprenante, qui tourne au ridicule. Le style a probablement voulu se faire minimaliste, il est en réalité trop terne & sans consistance. Bref, un livre très vite fini & aussi vite oublié, sans grand intérêt.","2.0"
"""Avec une jubilation communicative, Emmanuelle Pireyre propose une radiographie de notre conscience européenne en ce début de 21e siècle"". Non, l'éditeur n'avait pas fumé avant d'écrire cette description de Féérie générale, récent Prix Médicis. Cette présentation est largement pompeuse pour un livre qui ne l'est pas, enfin si, parfois. On se demande plutôt si ce n'est pas Emmanuelle Pireyre qui n'aurait pas, elle, abusé de substances hallucinogènes. Avec des titres de chapitres tels que ""Friedrich Nietzsche est-il halal ?"", ou ""Comment être là ce soir avec les couilles et le moral"", la question peut se poser, non ? Il serait peut-être temps d'exiger un contrôle antidopage aux auteurs de livres ! Ni roman, ni recueil de nouvelles, Féerie générale est un bric à brac d'idées assemblées dans un esprit ludique, social et philosophique. Le résultat est franchement original et rigolo par instant mais globalement usant pour tout lecteur sobre et disposant de facultés intellectuelles à peu près intactes. Les bras en tombent presque aussi vite que le livre, qu'on parcourt tout de même jusqu'au bout, plus par curiosité que par passion.","2.0"
"Jouissance féerique d'un livre hors norme, qui ne ressemble à rien de connu, d'un livre en phase et aux prises avec son époque, si éloigné des copies prévisibles que les écrivains rendent à leurs éditeurs comme de bons élèves à leurs professeurs XIXème siècle. Les temps changent pourtant à une vitesse supersonique: le XXIème siècle est l'âge de Protée, dieu grec des plus inédites métamorphoses. Une collégienne voilée crée son propre site en ligne où elle prodigue des conseils aux jeunes musulmanes soucieuses de concilier les préceptes de l'Islam et les séductions de la société moderne, joue du violoncelle dans un orchestre amateur et rédige des ""fanfictions"" sur les superhéros américains ou japonais; un jeune universitaire finlandais, incapable d'achever sa thèse sur ""l'héroïsme contemporain"", voyage en France à la conquête des filles faciles et à la rencontre d'un hacker; un ouvrier malheureux se renconvertit en D.J. et se passionne pour l'art subtil de la table et les livres de Nadine de Rothschild... Batoule, Sven Tikkanen, Yannig sont à l'image de leur siècle: protéiformes, profus, composites, hybrides, imprévisibles en somme. Avec les fées Mondialisation et Internet penchées sur les berceaux, advient l'âge de tous les possibles: les télescopages et les collusions les plus improblables se produisent dans un univers d'une élasticité et d'une plasticité extraordinaires: ""Parce qu'ainsi sont les périodes d'économie mondialisée: dans ce genre de périodes, tout est lié à l'échelle planétaire; on ressent fortement que des choses spatialement très éloignées sont interdépendantes, qu'on n'est jamais loin du magma. Dans ce genre de périodes, il y a un côté agglutinement parfois insupportable, ce côté Je mange une glace à Santiago et tu frissonnes à Toronto, ce côté Tu sautes à Lomé et je rebondis à Taipei, ce côté Je lève les bras à Rotterdam et quelqu'un se gratte à Karachi."" Pour dire une époque aux confins de la magie, d'une complexité à la fois enchanteresse et inquiétante, Emmanuelle Pireyre excelle à la manière d'une D-Jette, plus proche d'un Fatboy Slim pour l'innovation et la joie, d'une Chloé pour la profondeur pensive, que du conformisme malin d'un David Guetta. ""Féerie générale"" sample et remixe avec jubilation tout ce qui s'entend ou se lit au quotidien, à la télé, dans les journaux ou en ligne. Le livre-monde est un collage délirant, dadaïste, orchestré par une fantaisie décapante. Chaque set déroule ses boucles rythmiques sur le principe ludique du ""Café del Mar - Marabout - Bout de ficelle"", l'élément discret d'une séquence devenant le motif central de la suivante. Les morceaux s'enchaînent avec fluidité, un peu comme en discothèque lorsque deux musiques s'enlacent harmonieusement avant de se séparer pour le plus grand plaisir des clubbers. Une écoute superficielle ne percevrait ici que l'écho texturé et déformé du Grand Bazar chaotique contemporain. Loin d'être un vain exercice formel, ""Féerie générale"" s'offre aussi comme un merveilleux livre à penser. Dans un monde excessivement formaté, Emmanuelle Pireyre invite à définir la liberté: ""Comment s'y prend notre sauvagerie quand la dose d'industrie et d'objets, la dose d'interpénétration géopolitique deviennent démesurément encombrantes."" L'écrivaine décèle les pièges d'une fausse liberté: le management japonais, par exemple, qui en confiant aux ouvriers l'organisation d'une cellule de groupe leur donne le sentiment qu'ils ont un pouvoir décisionnaire. Le plus sûr moyen d'asservir les êtres n'est-il pas de leur faire croire qu'ils sont libres? Le regretté Etienne de La Boétie nommait cette illusion la ""servitude volontaire"". Le logiciel PowerPoint qui s'immisce en leitmotiv dans les récits métaphorise cet insidieux ""encadrement"" de la pensée. Ailleurs, une analyse subtile d'un passage extrait d'un roman de Faulkner démontre le poids des choses et de la consommation comme entraves aux désirs d'indépendance. Et si, à la fin du livre, les professeurs de philosophie des classes de terminale reviennent hanter les rêves des traders, c'est bien pour leur rappeler que le raisonnable n'est pas le rationnel et ne peut se réduire à une équation mathématique. Se faufilant avec souplesse à travers ses personnages, ses micro-fictions et ses idées, Emmanuelle Pireyre ne juge pas, ne délimite pas le bien et le mal. Joueuse, elle nous entraîne dans la spirale du vortex contemporain, en profite pour dynamiser/dynamiter la littérature avec humour, mais ne perd jamais de vue l'essentiel: la quête du bonheur. Electrisant!","5.0"
"... comment dire... j'ai trouvé ce livre illisible, j'ai définitivement abandonné sa lecture (ce qui ne m'arrive que très rarement) dès le deuxième chapitre. J'ai lu des livres inintéressants au possible, mais joliment écrits, le contraire aussi, mais les deux à la fois, c'est rare ! A fuir donc.","1.0"
